Fiber 2: Spring Idx,x (mm),y (mm),z (mm)
189,-9.193123407912715,7.3512057590953725,13.21470717703852
190,-7.366368522084159,9.172638831602045,13.284626262631317
191,-5.187827818352396,10.55150035219423,13.354545348224113
192,-2.7625260291855613,11.422052376649368,13.424464433816908
193,-0.20722392902736575,11.743044187359354,13.494383519409705
194,2.355202835752447,11.499666548046061,13.564302605002501
195,4.801672409568281,10.704233757737649,13.634221690595298
196,7.014808756056694,9.395562150554207,13.704140776188094
197,8.888573078032165,7.637076336524248,13.774059861780891
198,10.333344447688566,5.5137355547618085,13.843978947373687
199,11.280206221291186,3.1279290818577437,13.913898032966484
200,11.684233231156378,0.5945389928839284,13.98381711855928
201,11.526622970964507,-1.9645916527476626,14.053736204152077
202,10.81556969114784,-4.4265188331231675,14.123655289744873
203,9.585840815392205,-6.673103956769419,14.19357437533767
204,7.897077466056455,-8.596682875817766,14.263493460930466
205,5.830902147227011,-10.105225485989225,14.333412546523261
206,3.4869738377909476,-11.126738651253355,14.403331632116059
207,0.978181150097975,-11.6127018116544,14.473250717708854
208,-1.5747946010343867,-11.540371330594144,14.543169803301652
209,-4.049284567273079,-10.913844158493916,14.613088888894447
210,-6.326526526198783,-9.763831105652926,14.683007974487245
211,-8.29736482063714,-8.146152054067851,14.75292706008004
212,-9.867482512317197,-6.13902681348979,14.822846145672838
213,-10.961914958891912,-3.839293093670899,14.892765231265633
214,-11.528628818961788,-1.357734451838623,14.96268431685843
215,-11.540995621534634,1.1862563792899337,15.032603402451226
216,-10.999042324906783,3.670421705981768,15.102522488044023
217,-9.929420166465096,5.9755142655957165,15.172441573636819
218,-8.384094735037822,7.991021440011585,15.242360659229615
219,-6.437821617729345,9.620463511907626,15.312279744822412
220,-4.184530233602112,10.786011953410682,15.382198830415208
221,-1.7327907721734976,11.432206682389932,15.452117916008005
222,0.7994170003202323,11.52859474902017,15.5220370016008
223,3.2903810161409455,11.071164921508707,15.591956087193598
224,5.620507068487072,10.082510617468504,15.661875172786393
225,7.678060669652711,8.610714784710177,15.73179425837919
226,9.364524931795934,6.727011731002566,15.801713343971986
227,10.599317550969014,4.522339587242079,15.871632429564784
228,11.323641048471945,2.1029502466497205,15.94155151515758
229,11.503282310208403,-0.41471129311738747,16.011470600750375
230,11.130228140369026,-2.909611404184976,16.081389686343172
231,10.223020566377402,-5.261946377439342,16.15130877193597
232,8.825836251515382,-7.358895326420889,16.221227857528763
233,7.006335674128064,-9.100031195218296,16.29114694312156
234,4.852386772413259,-10.402130353764141,16.361066028714358
235,2.467821698130524,-11.203150444847147,16.430985114307155
236,-0.03256841427979165,-11.465186358906148,16.50090419989995
237,-2.5285593882337367,-11.17626351126388,16.570823285492747
238,-4.900274642258048,-10.350883603587503,16.640742371085544
239,-7.033942578561126,-9.029298069184701,16.71066145667834
240,-8.827354209263927,-7.275545542812267,16.780580542271135
241,-10.19475921866621,-5.174349021857345,16.850499627863933
242,-11.070965930502615,-2.8270230494320807,16.92041871345673
243,-11.414449154112736,-0.34658863065956397,16.990337799049527
244,-11.209317760491057,2.1476685763842185,17.06025688464232
245,-10.46604877793677,4.535934780283009,17.13017597023512
246,-9.220954150522351,6.7036234138818696,17.200095055827916
247,-7.534407214838905,8.54687286642169,17.27001414142071
248,-5.487915493817709,9.977522815994059,17.339933227013507
249,-3.180181722327111,10.927330732877131,17.409852312606304
250,-0.7223434554612723,11.3512268927794,17.4797713981991
251,1.7673791517575002,11.22945265201309,17.549690483791895
252,4.169369639428771,10.568480553755531,17.619609569384693
253,6.368362106544124,9.400673462322995,17.68952865497749
254,8.258972540668063,7.782700539166144,17.759447740570288
255,9.75074917902908,5.79278756615745,17.82936682616308
256,10.772499872346838,3.5269350224995586,17.89928591175588
257,11.275689427201057,1.0942867504444582,17.969204997348676
258,11.236744811221955,-1.3881273648975017,18.03912408294147
259,10.658158749361306,-3.8010214646179112,18.109043168534267
260,9.56834008144891,-6.028585683122278,18.178962254127065
261,8.020219506799636,-7.964044578746304,18.248881339719862
262,6.088679113742159,-9.514775244873116,18.318800425312656
263,3.8669305100552345,-10.606739774624439,18.388719510905453
264,1.4620167282894303,-11.188019967473572,18.45863859649825
265,-1.0103450341058346,-11.231285531638658,18.528557682091048
266,-3.431331368244554,-10.735078457177446,18.59847676768384
267,-5.684723388600089,-9.723853232100794,18.66839585327664
268,-7.6624857872915735,-8.246772403330379,18.738314938869436
269,-9.269946387263396,-6.375316768839463,18.80823402446223
270,-10.4303278716173,-4.199826355209997,18.878153110055027
271,-11.088414769465968,-1.8251395578901077,18.948072195647825
272,-11.21318056488082,0.6344590542832902,19.017991281240622
273,-10.799249945676078,3.0607388052982154,19.087910366833416
274,-9.867127304341379,5.337206152959376,19.157829452426213
275,-8.46218194305379,7.354697916455023,19.22774853801901
276,-6.652440164306878,9.01661594196628,19.297667623611808
277,-4.525291678802583,10.243552191299544,19.367586709204602
278,-2.183269785788925,10.977082808772824,19.4375057947974
279,0.26089091483844506,11.182549894249972,19.507424880390197
280,2.6896810537693012,10.850698543367322,19.577343965982994
281,4.986466059015936,9.99809185395337,19.647263051575788
282,7.041087140684566,8.666285384605331,19.717182137168585
283,8.755144725374699,6.919802159366653,19.787101222761383
284,10.046710937165882,4.8430068772944015,19.857020308354176
285,10.854245441127008,2.5360307447434645,19.926939393946974
286,11.139527492309467,0.10994377279569409,19.99685847953977
287,10.88946450507825,-2.318592700946802,20.06677756513257
288,10.116691583735864,-4.632935812152184,20.136696650725362
289,8.858934628073856,-6.722063537318206,20.20661573631816
290,7.177169047783973,-8.48590054694249,20.276534821910957
291,5.152663931942588,-9.84011205784399,20.346453907503754
292,2.883054948992437,-10.720136049767465,20.416372993096548
293,0.4776357375051254,-11.084261062841316,20.486292078689345
294,-1.9479051362116682,-10.91560286078484,20.556211164282143
295,-4.277048212590652,-10.222886306365945,20.626130249874937
296,-6.398040563646004,-9.039996293576023,20.696049335467734
297,-8.209257716091,-7.4243207482914135,20.76596842106053
298,-9.624072807451462,-5.45396670185369,20.83588750665333
299,-10.574999680270361,-3.22398447580726,20.905806592246122
300,-11.016911767588002,-0.8417825001850383,20.97572567783892
301,-10.929183247282058,1.5780460509128842,21.045644763431717
302,-10.316650888974868,3.9192356308450984,21.115563849024515
303,-9.20935178129897,6.0694345330944754,21.18548293461731
304,-7.661050977121695,7.925596544229524,21.255402020210106
305,-5.746631200644041,9.398919297293395,21.325321105802903
306,-3.558471332934408,10.41909266336501,21.3952401913957
307,-1.2019888142780883,10.937653938202159,21.465159276988494
308,1.2094389459069441,10.930289722995544,21.53507836258129
309,3.559929486982015,10.39797517960865,21.60499744817409
310,5.736664091187671,9.366897313039468,21.674916533766883
311,7.635302842530609,7.887167402538254,21.74483561935968
312,9.164986039501901,6.030385856459486,21.814754704952477
313,10.252682226267993,3.8861778115542447,21.884673790545275
314,10.846674773843182,1.5578670946785869,21.95459287613807
315,10.91902056625871,-0.8425026473259389,22.024511961730866
316,10.466863915767325,-3.1995597343114026,22.094431047323663
317,9.512543955293808,-5.400149691931938,22.16435013291646
318,8.102491781271604,-7.338767416106695,22.234269218509255
319,6.304971755124139,-8.922615483228407,22.304188304102052
320,4.206776824398773,-10.076046093081478,22.37410738969485
321,1.9090378345372825,-10.74417402487555,22.444026475287643
322,-0.47765083112642226,-10.895488057397753,22.51394556088044
323,-2.8385543481251854,-10.52333661523489,22.583864646473238
324,-5.060313075271075,-9.646217623972555,22.653783732066035
325,-7.0363855552337995,-8.306860076795143,22.72370281765883
326,-8.672157544004218,-6.57014286621286,22.793621903251626
327,-9.889472074810977,-4.519952228696177,22.863540988844424
328,-10.63036366313863,-2.255130009518635,22.93346007443722
329,-10.85981824498526,0.11529155696064479,23.003379160030015
330,-10.567427449436314,2.4773388200841415,23.073298245622812
331,-9.767859070837172,4.717576746254183,23.14321733121561
332,-8.500122559395873,6.728556524269177,23.213136416808407
333,-6.825666251863485,8.413969126890882,23.2830555024012
334,-4.825399133625346,9.693257649569484,23.352974587993998
335,-2.595781469081368,10.505467539271885,23.422893673586795
336,-0.24417318810796956,10.812150696641538,23.49281275917959
337,2.116335658850302,10.599185099576019,23.562731844772387
338,4.372363456549435,9.877423851779822,23.632650930365184
339,6.415683048908591,8.682143888019274,23.70257001595798
340,8.14841364404629,7.071322258167333,23.772489101550775
341,9.48770953354348,5.12282419198757,23.842408187143572
342,10.369721027593759,2.9306393143682152,23.91232727273637
