Fiber 1: Spring Idx,x (mm),y (mm),z (mm)
86,-2.7578444274685507,-10.322506914474603,4.0831013098366125
87,-4.259724951058509,-9.794704288673575,4.130579232044015
88,-5.666012710675299,-9.049831462864727,4.178057154251417
89,-6.945554847597858,-8.10457309746685,4.2255350764588195
90,-8.070033583075762,-6.980050844901482,4.273012998666222
91,-9.01459291698268,-5.701351407648619,4.320490920873625
92,-9.758388044704684,-4.29696689668776,4.3679688430810275
93,-10.28504534821592,-2.79815997471304,4.415446765288429
94,-10.583022810928103,-1.2382679297395878,4.462924687495832
95,-10.64586292350778,0.34803882923379,4.510402609703235
96,-10.472332540053946,1.925527361646404,4.557880531910637
97,-10.066446657585317,3.4591847426647395,4.60535845411804
98,-9.437375670817742,4.914995187439119,4.652836376325442
99,-8.59923824141435,6.260694503783933,4.700314298532844
100,-7.570784458821437,7.466485139932034,4.747792220740247
101,-6.374976402150665,8.505695980344512,4.79527014294765
102,-5.038475485405696,9.355372280090451,4.842748065155051
103,-3.5910480313302062,9.996782689331333,4.890225987362454
104,-2.0649023266186983,10.415832169073182,4.937703909569857
105,-0.4939719232301946,10.603371696323721,4.985181831777259
106,1.0868388662856703,10.555397954386041,5.032659753984662
107,2.6424305032405577,10.273138651088152,5.080137676192064
108,4.138287555541903,9.763021649859201,5.1276155983994665
109,5.541244524793204,9.0365286792153,5.175093520606869
110,6.82022117562948,8.109936948090848,5.222571442814272
111,7.946911063962259,7.003954480684074,5.270049365021674
112,8.896408011083825,5.743257339931232,5.317527287229076
113,9.647756658753778,4.355939081182894,5.365005209436479
114,10.184414935414313,2.872884719022315,5.4124831316438815
115,10.494618227709042,1.3270831575001973,5.459961053851284
116,10.57163724072426,-0.24710660946404073,5.507438976058687
117,10.413923896072655,-1.8147192050465688,5.554916898266089
118,10.02514210645515,-3.340959508735601,5.602394820473491
119,9.4140828233113,-4.791974977351464,5.649872742680894
120,8.59446532376567,-6.135606505247654,5.697350664888297
121,7.584629227242493,-7.342101169396329,5.744828587095698
122,6.407124154845097,-8.384771062787612,5.792306509303101
123,5.088206212166221,-9.240583627391985,5.839784431510504
124,3.657252538372837,-9.890670428799694,5.887262353717906
125,2.146106975559484,-10.32074313434171,5.934740275925309
126,0.5883714324472232,-10.52140752442133,5.982218198132711
127,-0.9813412880184224,-10.488368636856114,6.029696120340113
128,-2.528176583066356,-10.222522565712545,6.077174042547516
129,-4.017811977270871,-9.729932955539851,6.124651964754919
130,-5.417218697870318,-9.021692793074045,6.172129886962321
131,-6.695393999784252,-8.113674644499556,6.219607809169723
132,-7.824048003011541,-7.026174960710761,6.267085731377126
133,-8.77822982624145,-5.7834604208261275,6.314563653584528
134,-9.536879158755479,-4.413226453438133,6.362041575791931
135,-10.083291077650136,-2.9459800177002187,6.409519497999334
136,-10.405483851895728,-1.414360399384121,6.4569974202067355
137,-10.4964616356243,0.14758685646323555,6.504475342414138
138,-10.354366292183835,1.7051667248011593,6.551953264621541
139,-9.982515055848179,3.2238053698104396,6.5994311868289435
140,-9.389323274812726,4.669817585421329,6.646909109036345
141,-8.58811403086693,6.0111539721668015,6.694387031243748
142,-7.596818941255545,7.218111277134395,6.7418649534511506
143,-6.437576861021,8.26399015316621,6.789342875658553
144,-5.136239466065177,9.12568577177117,6.836820797865956
145,-3.7217947581662276,9.784198225070547,6.884298720073358
146,-2.2257213476189808,10.225051441947816,6.93177664228076
147,-0.6812878969305505,10.438611382477289,6.979254564488163
148,0.8771866836274717,10.420296517227397,7.026732486695566
149,2.4150958374048237,10.170675994241229,7.074210408902968
150,3.898313813919677,9.695453393086977,7.12168833111037
151,5.293952908767944,9.005336506845472,7.169166253317773
152,6.571092687983455,8.115796122808174,7.216644175525175
153,7.70146502767642,7.0467192348383,7.264122097732578
154,8.660079792036106,5.82196446018523,7.311600019939981
155,9.425777301281459,4.468829599178292,7.359077942147382
156,9.981695376151704,3.01744321970325,7.406555864354785
157,10.315640650533592,1.500093826692387,7.454033786562188
158,10.420355976340524,-0.04948844703701345,7.50151170876959
159,10.293678057287616,-1.596881648717012,7.548989630976992
160,9.938581889280913,-3.107736644412268,7.596467553184395
161,9.363111100472167,-4.548539603199664,7.6439454753917975
162,8.580195817729686,-5.887355401077305,7.6914233975992
163,7.607362182077713,-7.094535454433713,7.738901319806603
164,6.466340038178139,-8.14337429419429,7.7863792420140046
165,5.182577578898844,-9.010700340782371,7.833857164221407
166,3.7846737854501455,-9.677387811037718,7.88133508642881
167,2.3037413208921103,-10.128778448339533,7.9288130086362125
168,0.7727140698460204,-10.355003777104914,7.976290930843615
169,-0.7743852638967864,-10.351200797778983,8.023768853051017
170,-2.303201214323184,-10.117616409082252,8.07124677525842
171,-3.7798084635163374,-9.65959831789365,8.118724697465822
172,-5.1714646638723485,-8.987472718734686,8.166202619673225
173,-6.447336466667358,-8.116311538367826,8.213680541880628
174,-7.579182658058351,-7.065594490731381,8.26115846408803
175,-8.54197926720511,-5.8587735189656,8.308636386295433
176,-9.314472810137032,-4.522749362961056,8.356114308502834
177,-9.879649438181852,-3.0872719348084137,8.403592230710236
178,-10.2251096353672,-1.584277867750239,8.451070152917639
179,-10.343340213375619,-0.0471799895374476,8.498548075125042
180,-10.231877638496057,1.4898754720571825,8.546025997332444
181,-9.893359141699936,2.992767438660534,8.593503919539847
182,-9.335460556727888,4.428157434682865,8.64098184174725
183,-8.57072234648951,5.764229129967272,8.688459763954652
184,-7.6162677592911505,6.971393566554862,8.735937686162055
185,-6.493419448356953,8.022944437872313,8.783415608369456
186,-5.227223137755666,8.895648908589438,8.830893530576859
187,-3.845888975346447,9.57026090470887,8.878371452784261
188,-2.380163033171086,10.031945533910848,8.925849374991664
189,-0.8626429576130065,10.270605277162103,8.973327297199067
190,0.672946998416461,10.2811007799504,9.02080521940647
191,2.1925054381020317,10.063361416518656,9.068283141613872
192,3.6623111226709324,9.6223832509715,9.115761063821274
193,5.049771294985733,8.968114520634238,9.163238986028677
194,6.324144418396053,8.115231263988898,9.21071690823608
195,7.457221304271169,7.082808152461925,9.25819483044348
196,8.423949536827434,5.893891908235983,9.305672752650883
197,9.202987373429684,4.574986847612801,9.353150674858286
198,9.777174874055302,3.155464033490699,9.400628597065689
199,10.13391185987256,1.6669072082287968,9.448106519273091
200,10.26543437671538,0.14241007227001512,9.495584441480494
201,10.16898359839103,-1.3841594563614361,9.543062363687897
202,9.846863496945392,-2.8789116446976086,9.5905402858953
203,9.306386079031514,-4.308687294380258,9.638018208102702
204,8.559705484443555,-5.6417933360280434,9.685496130310103
205,7.623544709236412,-6.848705350216115,9.732974052517505
206,6.518821096923318,-7.902721442761248,9.780451974724908
207,5.2701789842196165,-8.780552993089348,9.82792989693231
208,3.90543994299807,-9.462839206242956,9.875407819139713
209,2.45498288202852,-9.934574100018457,9.922885741347116
210,0.9510678204296272,-10.185436510813595,9.970363663554519
211,-0.5728816146265439,-10.210015861514556,10.017841585761921
212,-2.0830210078698363,-10.007928754054817,10.065319507969324
213,-3.545836784831385,-9.583823876529294,10.112797430176727
214,-4.928889957241868,-8.947275195988583,10.160275352384128
215,-6.201535479471104,-8.112565888138786,10.20775327459153
216,-7.335601263821385,-7.098367879080199,10.255231196798933
217,-8.30601180952107,-5.927324188152628,10.302709119006336
218,-9.09134264064528,-4.625543413632459,10.350187041213738
219,-9.674293294158844,-3.2220176467675827,10.39766496342114
220,-10.04206841628732,-1.7479767914339597,10.445142885628544
221,-10.186658572934824,-0.23619366918466098,10.492620807835946
222,-10.105014612270375,1.2797446282980944,10.540098730043349
223,-9.799111785198368,2.7661829391441133,10.58757665225075
224,-9.275902279553229,4.190145205407381,10.635054574458152
225,-8.547157302064184,5.520066033428194,10.682532496665555
226,-7.629202293379077,6.726490411096824,10.730010418872958
227,-6.542551231323792,7.78272607127134,10.77748834108036
228,-5.311448213542175,8.665434053046138,10.824966263287763
229,-3.963326563176176,9.35514439499288,10.872444185495166
230,-2.528197524867587,9.836685565999067,10.919922107702568
231,-1.0379821727657672,10.099518162588828,10.967400029909971
232,0.4741985968927946,10.137965533741475,11.014877952117374
233,1.974760196268166,9.95133628774889,11.062355874324775
234,3.430400238567018,9.543936039533362,11.109833796532177
235,4.80883762704665,8.924968217636412,11.15731171873958
236,6.079528437578162,8.10832621311435,11.204789640946982
237,7.214342719005488,7.112281563157791,11.252267563154385
238,8.18818721465281,5.959075166905067,11.299745485361788
239,8.9795602197326,4.674420678562711,11.34722340756919
240,9.571026305974744,3.286931166010713,11.394701329776593
241,9.949600432639318,1.8274818185619681,11.442179251983996
242,10.107032982297714,0.328522898013239,11.489657174191397
243,10.039989465382805,-1.1766417785463608,11.5371350963988
244,9.750120980412353,-2.6545947815835556,11.584613018606202
245,9.244023944866791,-4.0725469976060795,11.632090940813605
246,8.533090070989289,-5.399065071110166,11.679568863021007
247,7.63324999664922,-6.6047682213604775,11.72704678522841
248,6.564616339812201,-7.662978986965428,11.774524707435813
249,5.351034173782711,-8.550313485235547,11.822002629643215
250,4.019548969853929,-9.24719812655431,11.869480551850618
251,2.5998038789400377,-9.738301366187404,11.91695847405802
252,1.123379783822768,-10.012870970435854,11.964436396265421
253,-0.37690718561458864,-10.064969378553231,12.011914318472824
254,-1.8677350481463133,-9.893602009531977,12.059392240680227
255,-3.316016065879948,-9.502735743250275,12.10687016288763
256,-4.689631100042894,-8.901207245631655,12.154348085095032
257,-5.958141929451092,-8.102523253189116,12.201826007302435
258,-7.093465734325118,-7.124557329302026,12.249303929509837
259,-8.070496799561445,-5.989149899631028,12.29678185171724
260,-8.867661674195965,-4.721620516329934,12.344259773924643
261,-9.467395511107807,-3.3502032427244073,12.391737696132044
262,-9.856529069773728,-1.9054177489223343,12.439215618339446
263,-10.026577855849839,-0.4193901268576099,12.486693540546849
264,-9.973927050151651,1.0748614607111793,12.534171462754252
265,-9.69990819772929,2.544160413075772,12.581649384961654
266,-9.21076603361514,3.9559083056906066,12.629127307169057
267,-8.517516261988845,5.278808130610755,12.67660522937646
268,-7.6356975257545985,6.483558117197058,12.724083151583862
269,-6.58502315014566,7.543500751878822,12.771561073791265
270,-5.388940464917941,8.435212621600495,12.819038995998667
271,-4.074107555748569,9.13902202982038,12.866516918206068
272,-2.6697991213295205,9.639442946935947,12.913994840413471
273,-1.207254677960705,9.92551572277159,12.961472762620874
274,0.28101637636418675,9.991047065670445,13.008950684828276
275,1.7619573792869054,9.83474403451406,13.056428607035679
276,3.2026986405443196,9.460239146772102,13.103906529243082
277,4.571286989100351,8.87600612504294,13.151384451450484
278,5.837394438557827,8.095168232735505,13.198862373657887
279,6.972990253919445,7.1352035326430645,13.24634029586529
280,7.952961526793699,6.017553687302037,13.29381821807269
281,8.75566852019677,4.767145056551952,13.341296140280093
282,9.363422502316217,3.4118327882919117,13.388774062487496
283,9.762875518379227,1.9817803001275998,13.436251984694898
284,9.945313512506408,0.5087879748189214,13.483729906902301
285,9.906846363388299,-0.974413990266621,13.531207829109704
286,9.648490690880466,-2.434892854699866,13.578685751317106
287,9.176143674156522,-3.8402445674207693,13.626163673524509
288,8.500448542908881,-5.159312723904369,13.673641595731912
289,7.636554807467351,-6.3628792963854055,13.721119517939314
290,6.6037786282528685,-7.424311823853895,13.768597440146715
291,5.425170937920889,-8.320152726417449,13.816075362354118
292,4.127002971830771,-9.030637704043054,13.86355328456152
293,2.73818068890351,-9.540131763635898,13.911031206768923
294,1.2896011350926455,-9.837473255528826,13.958509128976326
295,-0.1865349190583208,-9.916218349750638,14.005987051183729
296,-1.6574387751610153,-9.774780598277289,14.053464973391131
297,-3.0904621264738776,-9.416462562524513,14.100942895598534
298,-4.45382172233198,-8.849378883731472,14.148420817805937
299,-5.717304292807443,-8.086272584322867,14.195898740013337
300,-6.852936099015804,-7.144228757293065,14.24337666222074
301,-7.835602271355248,-6.044292075577138,14.290854584428143
302,-8.643602223664042,-4.810996683814159,14.338332506635545
303,-9.259128860546712,-3.4718189736886087,14.385810428842948
304,-9.668660996013553,-2.0565654482500024,14.43328835105035
305,-9.863260336133923,-0.5967093125944316,14.480766273257753
306,-9.838766503494934,0.8753094435337959,14.528244195465156
307,-9.595885849572495,2.3268049061267138,14.575722117672559
308,-9.14017216219159,3.725571021801932,14.623200039879961
309,-8.481899776591808,5.040596191271361,14.670677962087362
310,-7.635831986884588,6.242750815875697,14.718155884294765
311,-6.620889976872941,7.305432553891156,14.765633806502168
312,-5.45972969380709,8.205154993475558,14.81311172870957
313,-4.178236126801826,8.922066715901314,14.860589650916973
314,-2.8049462782315744,9.44038927774035,14.908067573124375
315,-1.3704136910459412,9.74876444920031,14.955545495331778
316,0.09347131716177201,9.840503067518837,15.00302341753918
317,1.5541905897152775,9.713730054156615,15.050501339746583
318,2.979320476117856,9.371422453757972,15.097979261953984
319,4.337251541134568,8.821339730108631,15.145457184161387
320,5.59788966228124,8.075847946789784,15.19293510636879
321,6.733322965398577,7.151641814777961,15.240413028576192
322,7.718439817973607,6.069370853629593,15.287890950783595
323,8.531484197414517,4.8531780369138895,15.335368872990998
324,9.154536151974373,3.5301612291626414,15.3828467951984
325,9.573906744128635,2.129769427945843,15.430324717405803
326,9.780438772626857,0.6831472630416153,15.477802639613206
327,9.769706667657587,-0.7775576566879965,15.525280561820608
328,9.542111196858945,-2.219909144220404,15.572758484028009
329,9.102866958371749,-3.611902707312162,15.620236406235412
330,8.46188301877496,-4.922675699189171,15.667714328442814
331,7.633539425663003,-6.123191589392456,15.715192250650217
332,6.636364634165746,-7.186883183516638,15.76267017285762
333,5.492621082653015,-8.0902405432658,15.810148095065022
334,4.227808186538492,-8.813330596576638,15.857626017272425
335,2.8700938454708753,-9.34023695378974,15.905103939479828
336,1.449687137891329,-9.6594102258802,15.95258186168723
337,-0.0018338269230859174,-9.763921134890758,16.00005978389463
338,-1.452223944188272,-9.651610870508543,16.047537706102034
339,-2.8692874288854266,-9.325135432022481,16.095015628309437
340,-4.221592498255745,-8.791903050872678,16.14249355051684
341,-5.479168556983372,-8.063906163294213,16.189971472724242
342,-6.614170420896641,-7.157451742441967,16.237449394931645
343,-7.60149485837749,-6.092796052941041,16.284927317139047
344,-8.419335798282104,-4.893692008073895,16.33240523934645
345,-9.049665925047384,-3.5868592438829423,16.379883161553852
346,-9.478634025096074,-2.2013887325454924,16.427361083761255
347,-9.69686932697949,-0.7680952017103444,16.474839005968658
348,-9.699686149029464,0.681168224798243,16.52231692817606
349,-9.487184386497463,2.11421792167081,16.569794850383463
350,-9.06424368588897,3.4992544601568185,16.617272772590866
351,-8.44041151596639,4.805568238248354,16.664750694798265
352,-7.629687700228344,6.0042203850576294,16.712228617005668
353,-6.650210272293765,7.068683842165901,16.75970653921307
354,-5.523849702580895,7.975430420184299,16.807184461420473
355,-4.275720573506507,8.704450838835642,16.854662383627875
356,-2.9336216062188147,9.239696256440055,16.902140305835278
357,-1.5274165242377464,9.569431546303488,16.94961822804268
358,-0.0883695433575068,9.686492544088916,16.997096150250083
359,1.3515497259584122,9.588441627967985,17.044574072457486
360,2.7603765095989723,9.277618254626013,17.09205199466489
361,4.106860455886866,8.761083408725211,17.13952991687229
362,5.361158824617024,8.050459279337675,17.187007839079694
363,6.4954979028898,7.161667801824984,17.234485761287097
364,7.484787988589444,6.114573946067934,17.2819636834945
365,8.307178324258151,4.93254174212323,17.329441605701902
366,8.94453970753715,3.6419129655545786,17.376919527909305
367,9.382864119232783,2.271420114111825,17.424397450116707
368,9.612572560353346,0.851546757341012,17.47187537232411
369,9.62872433390502,-0.5861505008984572,17.519353294531513
370,9.431123200293323,-2.0097433656546975,17.566831216738912
371,9.02431812804778,-3.3876409125498954,17.614309138946314
372,8.417498703298747,-4.689290621093019,17.661787061153717
373,7.62428759995802,-5.8858558230363265,17.70926498336112
374,6.662434795975671,-6.950854544584993,17.756742905568522
375,5.553420398714994,-7.860745589746955,17.804220827775925
376,4.3219749661401,-8.595448894121635,17.851698749983328
377,2.9955280353328515,-9.138788647494032,17.89917667219073
378,1.6035971554956268,-9.478849406883377,17.946654594398133
379,0.1771310340277621,-9.60823736075203,17.994132516605536
380,-1.252178587422603,-9.524241016693713,18.04161043881294
381,-2.6526010269755766,-9.228887822077269,18.08908836102034
382,-3.993071083782194,-8.728895540067581,18.136566283227744
383,-5.24387814838169,-8.035519540767062,18.184044205435146
384,-6.377324715833856,-7.164299477013623,18.23152212764255
385,-7.368339706234034,-6.134711045377817,18.27900004984995
386,-8.195033011641442,-4.969730635648072,18.326477972057354
387,-8.839179003593856,-3.69532260000229,18.373955894264757
388,-9.286618321827572,-2.3398605834648665,18.42143381647216
389,-9.5275690871404,-0.9334958123314872,18.46891173867956
390,-9.55684069888513,0.4925135950895415,18.51638966088696
391,-9.373945545429311,1.9064973765275692,18.563867583094364
392,-8.983106225818604,3.277076491024984,18.611345505301767
393,-8.393158202361356,4.573859480385986,18.65882342750917
394,-7.617350125340715,5.768116373201119,18.706301349716572
395,-6.673046341011855,6.83341518824868,18.753779271923975
396,-5.581338262106805,7.7462069358174395,18.801257194131377
397,-4.36657329819272,8.48634616965287,18.84873511633878
398,-3.0558118667175522,9.037535582935844,18.896213038546183
399,-1.678224594106576,9.387684836747272,18.943690960753585
400,-0.2644431347514466,9.529175721038047,18.991168882960988
401,1.1541209449059322,9.459027833602706,19.03864680516839
402,2.5459740721388737,9.178961175512441,19.086124727375793
403,3.8802398574038586,8.695354352677828,19.133602649583196
404,5.127344044794296,8.019099391752523,19.1810805717906
405,6.259670028806154,7.165356472964719,19.228558493998
406,7.252170407860789,6.15321410175704,19.276036416205404
407,8.082921032199298,5.0052623361108095,19.323514338412807
408,8.733605290808471,3.747088610720467,19.370992260620206
409,9.189917940168643,2.406707410174453,19.41847018282761
410,9.441879572022668,1.0139365031698275,19.46594810503501
411,9.484054808033584,-0.4002663736753171,19.513426027242414
412,9.315669451782401,-1.8044916265455473,19.560903949449816
413,8.940624075374565,-3.167575414771683,19.60838187165722
414,8.367403819010796,-4.4592912667989175,19.65585979386462
415,7.608886486108845,-5.651020352820522,19.703337716072024
416,6.682053272781951,-6.716385550796308,19.750815638279427
417,5.60760862863022,-7.631835257848331,19.79829356048683
418,4.4095177580528295,-8.377164025530902,19.845771482694232
419,3.114472093078778,-8.93595850996954,19.893249404901635
420,1.7512946597402717,-9.295958894771625,19.940727327109038
421,0.3502985851426023,-9.449327828721168,19.98820524931644
422,-1.0573869776026257,-9.39282097959373,20.035683171523843
423,-2.4405085171587633,-9.12785549410712,20.083161093731245
424,-3.7683820560946724,-8.660474923367643,20.130639015938648
425,-5.011573861533758,-8.001211472742208,20.17811693814605
426,-6.142552873069794,-7.164848713803354,20.225594860353453
427,-7.136300386283504,-6.170090103288515,20.273072782560853
428,-7.970863490339724,-5.039140740938221,20.320550704768255
429,-8.6278400172809,-3.7972117183914658,20.368028626975658
430,-9.092784290573112,-2.471958122518002,20.41550654918306
431,-9.35552472702817,-1.0928632208363995,20.462984471390463
432,-9.41038631002547,0.3094174583277539,20.510462393597866
433,-9.256313069227547,1.7037375586175747,20.55794031580527
434,-8.89688792561047,3.05915169400136,20.60541823801267
435,-8.340249541160235,4.345602247027778,20.652896160220074
436,-7.598908099347682,5.534585924267513,20.700374082427476
437,-6.689464184715176,6.599785287485043,20.74785200463488
438,-5.632237077846548,7.51765126813586,20.79532992684228
439,-4.4508107880300045,8.267923771856914,20.842807849049684
440,-3.171507965645836,8.834078864061409,20.890285771257087
441,-1.8228034294582975,9.203692666615988,20.93776369346449
442,-0.43469037536874067,9.368713952283194,20.985241615671892
443,0.9619866265475776,9.325639456760566,21.032719537879295
444,2.336217013621263,9.075588092473026,21.080197460086698
445,3.65751276127649,8.62427249562076,21.1276753822941
446,4.8965847753085106,7.981868618394523,21.1751533045015
447,6.02599213965838,7.162786341094285,21.222631226708902
448,7.02074982793509,6.185346273901056,21.270109148916305
449,7.858881420294963,5.071369996578785,21.317587071123707
450,8.521904598694606,3.845692900372179,21.36506499333111
451,8.995238695417704,2.535610507407917,21.412542915538513
452,9.268525308584103,1.1702706111705061,21.460020837745915
453,9.335854935287593,-0.21997522528555097,21.507498759953318
454,9.19589466492892,-1.6042463850881856,21.55497668216072
455,8.85191417564474,-2.951819128341653,21.602454604368123
456,8.311709536548099,-4.232808501833084,21.649932526575526
457,7.587426587579403,-5.418831092750822,21.69741044878293
458,6.6952878967322205,-6.483633928662195,21.74488837099033
459,5.655229431840208,-7.403675589088118,21.792366293197734
460,4.490455083608567,-8.158646665857715,21.839844215405137
461,3.2269189938597336,-8.731918065987248,21.88732213761254
462,1.89274723784572,-9.110907261756559,21.934800059819942
463,0.5176117467207246,-9.287354421999586,21.982277982027345
464,-0.8679295936205657,-9.257502365595027,22.029755904234747
465,-2.2331119912269575,-9.022176418040347,22.077233826442146
466,-3.5476468546761994,-8.586762477212234,22.12471174864955
467,-4.78239378974964,-7.961083855486681,22.17218967085695
468,-5.910006576980928,-7.1591797120875,22.219667593064354
469,-6.905538810237733,-6.198990071991061,22.267145515271757
470,-7.746995783316822,-5.1019544975292295,22.31462343747916
471,-8.415820415398523,-3.8925333901479378,22.362101359686562
472,-8.897302480172012,-2.597662610284809,22.409579281893965
473,-9.18090211456711,-1.246153575206234,22.457057204101368
474,-9.26048049313136,0.13194780458528144,22.50453512630877
475,-9.134432620619028,1.506029086550194,22.552013048516173
476,-8.805719372305115,2.845591305258251,22.599490970723576
477,-8.281798150485466,4.12092592410698,22.64696889293098
478,-7.57445377682338,5.303773704067867,22.69444681513838
479,-6.699533453660835,6.367950877255029,22.741924737345784
480,-5.676591754023643,7.289928750508224,22.789402659553186
481,-4.528453592670442,8.049353909020986,22.83688058176059
482,-3.2807049450301586,8.629497518884016,22.88435850396799
483,-1.961122677108431,9.01762381051987,22.931836426175394
484,-0.5990561921510412,9.205269627020511,22.979314348382793
485,0.7752253405805605,9.18842890218036,23.026792270590196
486,2.131205656421022,8.967638048425304,23.0742701927976
487,3.438799016578771,8.547960437809204,23.121748115005
488,4.669017733326004,7.938870400802238,23.169226037212404
489,5.794614788447312,7.154039397938075,23.216703959419807
490,6.790687298991227,6.211029189013797,23.26418188162721
491,7.635227464884146,5.1308988853303665,23.311659803834612
492,8.309608809496627,3.937734676753739,23.359137726042015
493,8.798996970434454,2.658112734977417,23.406615648249417
494,9.092675981351336,1.3205072694745357,23.45409357045682
495,9.184282868878476,-0.04534307932344446,23.501571492664223
496,9.071945429865739,-1.4090964106893753,23.549049414871625
497,8.758320207597782,-2.740481598506005,23.596527337079028
498,8.25052990358373,-4.009970216964987,23.64400525928643
499,7.560001694631692,-5.18943144238126,23.691483181493833
500,6.702210123623767,-6.252755406279849,23.738961103701236
501,5.696330347913756,-7.176431186891211,23.78643902590864
502,4.564809514685481,-7.940066644241092,23.83391694811604
503,3.3328658439593033,-8.526838605306857,23.88139487032344
504,2.027926597138908,-8.923863461116555,23.928872792530843
505,0.679017456777513,-9.1224800124474,23.976350714738246
